Season,SCALECODE,CONFIGURATION,SIZEVALUEID,QUANTITY,QUANTITYDISTRIBUTIONMETHOD,SCALEDESCRIPTION,SIZERANGEID,Percent
FAHO25,MNUSECSS TOPS XS-XXL,,XXL,6,Percent,Mens US Ecomm SS XS-XXL,MST,6%
FAHO25,MNUSECSS TOPS XS-XXL,,XXS,0,Percent,Mens US Ecomm SS XS-XXL,MST,0%
FAHO25,MNUSECSWEATERS,,3XL,0,Percent,Mens US Ecomm Sweaters S-XXL,MST,0%
FAHO25,MNUSECSWEATERS,,L,38,Percent,Mens US Ecomm Sweaters S-XXL,MST,38%
FAHO25,MNUSECSWEATERS,,M,29,Percent,Mens US Ecomm Sweaters S-XXL,MST,29%
FAHO25,MNUSECSWEATERS,,S,8,Percent,Mens US Ecomm Sweaters S-XXL,MST,8%
FAHO25,MNUSECSWEATERS,,XL,19,Percent,Mens US Ecomm Sweaters S-XXL,MST,19%
FAHO25,MNUSECSWEATERS,,XS,0,Percent,Mens US Ecomm Sweaters S-XXL,MST,0%
FAHO25,MNUSECSWEATERS,,XXL,6,Percent,Mens US Ecomm Sweaters S-XXL,MST,6%
FAHO25,MNUSECSWEATERS,,XXS,0,Percent,Mens US Ecomm Sweaters S-XXL,MST,0%
FAHO25,MNUSECTANKS,,3XL,0,Percent,Mens US Ecomm TANKS,MST,0%
FAHO25,MNUSECTANKS,,L,38,Percent,Mens US Ecomm TANKS,MST,38%
FAHO25,MNUSECTANKS,,M,33,Percent,Mens US Ecomm TANKS,MST,33%
FAHO25,MNUSECTANKS,,S,10,Percent,Mens US Ecomm TANKS,MST,10%
FAHO25,MNUSECTANKS,,XL,16,Percent,Mens US Ecomm TANKS,MST,16%
FAHO25,MNUSECTANKS,,XS,0,Percent,Mens US Ecomm TANKS,MST,0%
FAHO25,MNUSECTANKS,,XXL,3,Percent,Mens US Ecomm TANKS,MST,3%
FAHO25,MNUSECTANKS,,XXS,0,Percent,Mens US Ecomm TANKS,MST,0%
FAHO25,MNUSECTANKS EXT,,3XL,0,Percent,Mens US Ecomm TANKS Extended,MST,0%
FAHO25,MNUSECTANKS EXT,,L,38,Percent,Mens US Ecomm TANKS Extended,MST,38%
FAHO25,MNUSECTANKS EXT,,M,32,Percent,Mens US Ecomm TANKS Extended,MST,32%
FAHO25,MNUSECTANKS EXT,,S,9,Percent,Mens US Ecomm TANKS Extended,MST,9%
FAHO25,MNUSECTANKS EXT,,XL,16,Percent,Mens US Ecomm TANKS Extended,MST,16%
FAHO25,MNUSECTANKS EXT,,XS,2,Percent,Mens US Ecomm TANKS Extended,MST,2%
FAHO25,MNUSECTANKS EXT,,XXL,3,Percent,Mens US Ecomm TANKS Extended,MST,3%
FAHO25,MNUSECTANKS EXT,,XXS,0,Percent,Mens US Ecomm TANKS Extended,MST,0%
FAHO25,MNUSECVESTS,,3XL,0,Percent,Men s US Ecomm VESTS,MST,0%
FAHO25,MNUSECVESTS,,L,38,Percent,Men s US Ecomm VESTS,MST,38%
FAHO25,MNUSECVESTS,,M,26,Percent,Men s US Ecomm VESTS,MST,26%
FAHO25,MNUSECVESTS,,S,7,Percent,Men s US Ecomm VESTS,MST,7%
FAHO25,MNUSECVESTS,,XL,22,Percent,Men s US Ecomm VESTS,MST,22%
FAHO25,MNUSECVESTS,,XS,0,Percent,Men s US Ecomm VESTS,MST,0%
FAHO25,MNUSECVESTS,,XXL,7,Percent,Men s US Ecomm VESTS,MST,7%
FAHO25,MNUSECVESTS,,XXS,0,Percent,Men s US Ecomm VESTS,MST,0%
FAHO25,"MNUSRETAIL 5"" SHORTS",,L,40,Percent,"Mens US Retail ELASTIC SHORTS 5""",MSB,40%
FAHO25,"MNUSRETAIL 5"" SHORTS",,M,33,Percent,"Mens US Retail ELASTIC SHORTS 5""",MSB,33%
FAHO25,"MNUSRETAIL 5"" SHORTS",,S,10,Percent,"Mens US Retail ELASTIC SHORTS 5""",MSB,10%
FAHO25,"MNUSRETAIL 5"" SHORTS",,XL,15,Percent,"Mens US Retail ELASTIC SHORTS 5""",MSB,15%
FAHO25,"MNUSRETAIL 5"" SHORTS",,XS,0,Percent,"Mens US Retail ELASTIC SHORTS 5""",MSB,0%
FAHO25,"MNUSRETAIL 5"" SHORTS",,XXL,2,Percent,"Mens US Retail ELASTIC SHORTS 5""",MSB,2%
FAHO25,"MNUSRETAIL 5"" SHORTS",,XXS,0,Percent,"Mens US Retail ELASTIC SHORTS 5""",MSB,0%
FAHO25,MNUSRETAIL ELASTIC SHORTS,,L,35,Percent,Mens US Retail ELASTIC SHORTS,MSB,35%
FAHO25,MNUSRETAIL ELASTIC SHORTS,,M,35,Percent,Mens US Retail ELASTIC SHORTS,MSB,35%
FAHO25,MNUSRETAIL ELASTIC SHORTS,,S,12,Percent,Mens US Retail ELASTIC SHORTS,MSB,12%
FAHO25,MNUSRETAIL ELASTIC SHORTS,,XL,14,Percent,Mens US Retail ELASTIC SHORTS,MSB,14%
FAHO25,MNUSRETAIL ELASTIC SHORTS,,XS,0,Percent,Mens US Retail ELASTIC SHORTS,MSB,0%
FAHO25,MNUSRETAIL ELASTIC SHORTS,,XXL,4,Percent,Mens US Retail ELASTIC SHORTS,MSB,4%
FAHO25,MNUSRETAIL ELASTIC SHORTS,,XXS,0,Percent,Mens US Retail ELASTIC SHORTS,MSB,0%
FAHO25,MNUSRT BOXERS,,L,38,Percent,Mens US Retail Boxers,MSB,38%
FAHO25,MNUSRT BOXERS,,M,34,Percent,Mens US Retail Boxers,MSB,34%
FAHO25,MNUSRT BOXERS,,S,16,Percent,Mens US Retail Boxers,MSB,16%
FAHO25,MNUSRT BOXERS,,XL,10,Percent,Mens US Retail Boxers,MSB,10%
FAHO25,MNUSRT BOXERS,,XS,0,Percent,Mens US Retail Boxers,MSB,0%
FAHO25,MNUSRT BOXERS,,XXL,2,Percent,Mens US Retail Boxers,MSB,2%
FAHO25,MNUSRT BOXERS,,XXS,0,Percent,Mens US Retail Boxers,MSB,0%
FAHO25,MNUSRT FIXED PANT 30,,28,3,Percent,Mens US Retail FIXED PANTS EXT,MFB,3%
FAHO25,MNUSRT FIXED PANT 30,,30,12,Percent,Mens US Retail FIXED PANTS EXT,MFB,12%
FAHO25,MNUSRT FIXED PANT 30,,31,7,Percent,Mens US Retail FIXED PANTS EXT,MFB,7%
FAHO25,MNUSRT FIXED PANT 30,,32,23,Percent,Mens US Retail FIXED PANTS EXT,MFB,23%
FAHO25,MNUSRT FIXED PANT 30,,33,16,Percent,Mens US Retail FIXED PANTS EXT,MFB,16%
FAHO25,MNUSRT FIXED PANT 30,,34,22,Percent,Mens US Retail FIXED PANTS EXT,MFB,22%
FAHO25,MNUSRT FIXED PANT 30,,36,13,Percent,Mens US Retail FIXED PANTS EXT,MFB,13%
FAHO25,MNUSRT FIXED PANT 30,,38,4,Percent,Mens US Retail FIXED PANTS EXT,MFB,4%
FAHO25,MNUSRT FIXED PANT 34,,28,2,Percent,Mens US Retail FIXED PANTS EXT,MFB,2%
FAHO25,MNUSRT FIXED PANT 34,,30,5,Percent,Mens US Retail FIXED PANTS EXT,MFB,5%
FAHO25,MNUSRT FIXED PANT 34,,31,3,Percent,Mens US Retail FIXED PANTS EXT,MFB,3%
FAHO25,MNUSRT FIXED PANT 34,,32,17,Percent,Mens US Retail FIXED PANTS EXT,MFB,17%
FAHO25,MNUSRT FIXED PANT 34,,33,15,Percent,Mens US Retail FIXED PANTS EXT,MFB,15%
FAHO25,MNUSRT FIXED PANT 34,,34,26,Percent,Mens US Retail FIXED PANTS EXT,MFB,26%
FAHO25,MNUSRT FIXED PANT 34,,36,24,Percent,Mens US Retail FIXED PANTS EXT,MFB,24%
FAHO25,MNUSRT FIXED PANT 34,,38,8,Percent,Mens US Retail FIXED PANTS EXT,MFB,8%
FAHO25,MNUSRT FIXED SHORTS,,28,3,Percent,Mens US Retail FIXED SHORTS,MFB,3%
FAHO25,MNUSRT FIXED SHORTS,,30,12,Percent,Mens US Retail FIXED SHORTS,MFB,12%
FAHO25,MNUSRT FIXED SHORTS,,31,3,Percent,Mens US Retail FIXED SHORTS,MFB,3%
FAHO25,MNUSRT FIXED SHORTS,,32,23,Percent,Mens US Retail FIXED SHORTS,MFB,23%
FAHO25,MNUSRT FIXED SHORTS,,33,18,Percent,Mens US Retail FIXED SHORTS,MFB,18%
FAHO25,MNUSRT FIXED SHORTS,,34,23,Percent,Mens US Retail FIXED SHORTS,MFB,23%
FAHO25,MNUSRT FIXED SHORTS,,36,14,Percent,Mens US Retail FIXED SHORTS,MFB,14%
FAHO25,MNUSRT FIXED SHORTS,,38,4,Percent,Mens US Retail FIXED SHORTS,MFB,4%
FAHO25,MNUSRT POLOS,,3XL,0,Percent,Mens US Retail Polos,MST,0%
FAHO25,MNUSRT POLOS,,L,37,Percent,Mens US Retail Polos,MST,37%
FAHO25,MNUSRT POLOS,,M,28,Percent,Mens US Retail Polos,MST,28%
FAHO25,MNUSRT POLOS,,S,8,Percent,Mens US Retail Polos,MST,8%
FAHO25,MNUSRT POLOS,,XL,21,Percent,Mens US Retail Polos,MST,21%
FAHO25,MNUSRT POLOS,,XS,0,Percent,Mens US Retail Polos,MST,0%
FAHO25,MNUSRT POLOS,,XXL,6,Percent,Mens US Retail Polos,MST,6%
FAHO25,MNUSRT POLOS,,XXS,0,Percent,Mens US Retail Polos,MST,0%
FAHO25,MNUSRT POLOS EXT,,3XL,1,Percent,Mens US Retail Polos,MST,1%
FAHO25,MNUSRT POLOS EXT,,L,35,Percent,Mens US Retail Polos,MST,35%
FAHO25,MNUSRT POLOS EXT,,M,27,Percent,Mens US Retail Polos,MST,27%
FAHO25,MNUSRT POLOS EXT,,S,8,Percent,Mens US Retail Polos,MST,8%
FAHO25,MNUSRT POLOS EXT,,XL,21,Percent,Mens US Retail Polos,MST,21%
FAHO25,MNUSRT POLOS EXT,,XS,2,Percent,Mens US Retail Polos,MST,2%
FAHO25,MNUSRT POLOS EXT,,XXL,6,Percent,Mens US Retail Polos,MST,6%
FAHO25,MNUSRT POLOS EXT,,XXS,0,Percent,Mens US Retail Polos,MST,0%
FAHO25,MNUSRT SHIRT JKTS,,3XL,0,Percent,Mens US Retail Shirt Jackets,MST,0%
FAHO25,MNUSRT SHIRT JKTS,,L,40,Percent,Mens US Retail Shirt Jackets,MST,40%
FAHO25,MNUSRT SHIRT JKTS,,M,27,Percent,Mens US Retail Shirt Jackets,MST,27%
FAHO25,MNUSRT SHIRT JKTS,,S,8,Percent,Mens US Retail Shirt Jackets,MST,8%
FAHO25,MNUSRT SHIRT JKTS,,XL,20,Percent,Mens US Retail Shirt Jackets,MST,20%
FAHO25,MNUSRT SHIRT JKTS,,XS,0,Percent,Mens US Retail Shirt Jackets,MST,0%
FAHO25,MNUSRT SHIRT JKTS,,XXL,5,Percent,Mens US Retail Shirt Jackets,MST,5%
FAHO25,MNUSRT SHIRT JKTS,,XXS,0,Percent,Mens US Retail Shirt Jackets,MST,0%
FAHO25,MNUSRTBOARDSHORTS,,28,4,Percent,Mens US Retail BOARDSHORTS,MFB,4%
FAHO25,MNUSRTBOARDSHORTS,,30,14,Percent,Mens US Retail BOARDSHORTS,MFB,14%
FAHO25,MNUSRTBOARDSHORTS,,31,1,Percent,Mens US Retail BOARDSHORTS,MFB,1%
FAHO25,MNUSRTBOARDSHORTS,,32,25,Percent,Mens US Retail BOARDSHORTS,MFB,25%
FAHO25,MNUSRTBOARDSHORTS,,33,17,Percent,Mens US Retail BOARDSHORTS,MFB,17%
FAHO25,MNUSRTBOARDSHORTS,,34,21,Percent,Mens US Retail BOARDSHORTS,MFB,21%
FAHO25,MNUSRTBOARDSHORTS,,36,13,Percent,Mens US Retail BOARDSHORTS,MFB,13%
FAHO25,MNUSRTBOARDSHORTS,,38,5,Percent,Mens US Retail BOARDSHORTS,MFB,5%
FAHO25,MNUSRTBOARDSHORTS S-XXL,,L,37,Percent,Mens US Retail BOARDSHORTS S-XXL,MSB,37%
FAHO25,MNUSRTBOARDSHORTS S-XXL,,M,38,Percent,Mens US Retail BOARDSHORTS S-XXL,MSB,38%
FAHO25,MNUSRTBOARDSHORTS S-XXL,,S,12,Percent,Mens US Retail BOARDSHORTS S-XXL,MSB,12%
FAHO25,MNUSRTBOARDSHORTS S-XXL,,XL,11,Percent,Mens US Retail BOARDSHORTS S-XXL,MSB,11%
FAHO25,MNUSRTBOARDSHORTS S-XXL,,XS,0,Percent,Mens US Retail BOARDSHORTS S-XXL,MSB,0%
FAHO25,MNUSRTBOARDSHORTS S-XXL,,XXL,2,Percent,Mens US Retail BOARDSHORTS S-XXL,MSB,2%
FAHO25,MNUSRTBOARDSHORTS S-XXL,,XXS,0,Percent,Mens US Retail BOARDSHORTS S-XXL,MSB,0%
FAHO25,MNUSRTELASTIC PANTS,,L,33,Percent,Mens US Retail ELASTIC PANTS,MSB,33%
FAHO25,MNUSRTELASTIC PANTS,,M,36,Percent,Mens US Retail ELASTIC PANTS,MSB,36%
FAHO25,MNUSRTELASTIC PANTS,,S,14,Percent,Mens US Retail ELASTIC PANTS,MSB,14%
FAHO25,MNUSRTELASTIC PANTS,,XL,13,Percent,Mens US Retail ELASTIC PANTS,MSB,13%
FAHO25,MNUSRTELASTIC PANTS,,XS,0,Percent,Mens US Retail ELASTIC PANTS,MSB,0%
FAHO25,MNUSRTELASTIC PANTS,,XXL,4,Percent,Mens US Retail ELASTIC PANTS,MSB,4%
FAHO25,MNUSRTELASTIC PANTS,,XXS,0,Percent,Mens US Retail ELASTIC PANTS,MSB,0%
FAHO25,MNUSRTFIXED PANTS EXT,,28,2,Percent,Mens US Retail FIXED PANTS EXT,MFB,2%
FAHO25,MNUSRTFIXED PANTS EXT,,30,9,Percent,Mens US Retail FIXED PANTS EXT,MFB,9%
FAHO25,MNUSRTFIXED PANTS EXT,,31,6,Percent,Mens US Retail FIXED PANTS EXT,MFB,6%
FAHO25,MNUSRTFIXED PANTS EXT,,32,21,Percent,Mens US Retail FIXED PANTS EXT,MFB,21%
FAHO25,MNUSRTFIXED PANTS EXT,,33,18,Percent,Mens US Retail FIXED PANTS EXT,MFB,18%
FAHO25,MNUSRTFIXED PANTS EXT,,34,24,Percent,Mens US Retail FIXED PANTS EXT,MFB,24%
FAHO25,MNUSRTFIXED PANTS EXT,,36,15,Percent,Mens US Retail FIXED PANTS EXT,MFB,15%
FAHO25,MNUSRTFIXED PANTS EXT,,38,5,Percent,Mens US Retail FIXED PANTS EXT,MFB,5%
FAHO25,MNUSRTFLEECE,,3XL,0,Percent,Mens US Retail FLEECE,MST,0%
FAHO25,MNUSRTFLEECE,,L,36,Percent,Mens US Retail FLEECE,MST,36%
FAHO25,MNUSRTFLEECE,,M,30,Percent,Mens US Retail FLEECE,MST,30%
FAHO25,MNUSRTFLEECE,,S,9,Percent,Mens US Retail FLEECE,MST,9%
FAHO25,MNUSRTFLEECE,,XL,20,Percent,Mens US Retail FLEECE,MST,20%
FAHO25,MNUSRTFLEECE,,XS,0,Percent,Mens US Retail FLEECE,MST,0%
FAHO25,MNUSRTFLEECE,,XXL,5,Percent,Mens US Retail FLEECE,MST,5%
FAHO25,MNUSRTFLEECE,,XXS,0,Percent,Mens US Retail FLEECE,MST,0%
FAHO25,MNUSRTFLEECEEXTSP24,,3XL,1,Percent,Mens US Retail FLEECE EXTENDED SP24,MST,1%
FAHO25,MNUSRTFLEECEEXTSP24,,L,36,Percent,Mens US Retail FLEECE EXTENDED SP24,MST,36%
FAHO25,MNUSRTFLEECEEXTSP24,,M,26,Percent,Mens US Retail FLEECE EXTENDED SP24,MST,26%
FAHO25,MNUSRTFLEECEEXTSP24,,S,8,Percent,Mens US Retail FLEECE EXTENDED SP24,MST,8%
FAHO25,MNUSRTFLEECEEXTSP24,,XL,21,Percent,Mens US Retail FLEECE EXTENDED SP24,MST,21%
FAHO25,MNUSRTFLEECEEXTSP24,,XS,2,Percent,Mens US Retail FLEECE EXTENDED SP24,MST,2%
FAHO25,MNUSRTFLEECEEXTSP24,,XXL,6,Percent,Mens US Retail FLEECE EXTENDED SP24,MST,6%
FAHO25,MNUSRTFLEECEEXTSP24,,XXS,0,Percent,Mens US Retail FLEECE EXTENDED SP24,MST,0%
FAHO25,MNUSRTJACKETS,,3XL,0,Percent,Mens US Retail JACKETS,MST,0%
FAHO25,MNUSRTJACKETS,,L,37,Percent,Mens US Retail JACKETS,MST,37%
FAHO25,MNUSRTJACKETS,,M,28,Percent,Mens US Retail JACKETS,MST,28%
FAHO25,MNUSRTJACKETS,,S,9,Percent,Mens US Retail JACKETS,MST,9%
FAHO25,MNUSRTJACKETS,,XL,21,Percent,Mens US Retail JACKETS,MST,21%
FAHO25,MNUSRTJACKETS,,XS,0,Percent,Mens US Retail JACKETS,MST,0%
FAHO25,MNUSRTJACKETS,,XXL,5,Percent,Mens US Retail JACKETS,MST,5%
FAHO25,MNUSRTJACKETS,,XXS,0,Percent,Mens US Retail JACKETS,MST,0%
FAHO25,MNUSRTJOGGERS,,L,33,Percent,Mens US Retail JOGGERS,MSB,33%
FAHO25,MNUSRTJOGGERS,,M,36,Percent,Mens US Retail JOGGERS,MSB,36%
FAHO25,MNUSRTJOGGERS,,S,14,Percent,Mens US Retail JOGGERS,MSB,14%
FAHO25,MNUSRTJOGGERS,,XL,14,Percent,Mens US Retail JOGGERS,MSB,14%
FAHO25,MNUSRTJOGGERS,,XS,0,Percent,Mens US Retail JOGGERS,MSB,0%
FAHO25,MNUSRTJOGGERS,,XXL,3,Percent,Mens US Retail JOGGERS,MSB,3%
FAHO25,MNUSRTJOGGERS,,XXS,0,Percent,Mens US Retail JOGGERS,MSB,0%
FAHO25,MNUSRTJOGGERS EXT,,L,31,Percent,Mens US Retail JOGGERS EXT,MSB,31%
FAHO25,MNUSRTJOGGERS EXT,,M,35,Percent,Mens US Retail JOGGERS EXT,MSB,35%
FAHO25,MNUSRTJOGGERS EXT,,S,13,Percent,Mens US Retail JOGGERS EXT,MSB,13%
FAHO25,MNUSRTJOGGERS EXT,,XL,13,Percent,Mens US Retail JOGGERS EXT,MSB,13%
FAHO25,MNUSRTJOGGERS EXT,,XS,4,Percent,Mens US Retail JOGGERS EXT,MSB,4%
FAHO25,MNUSRTJOGGERS EXT,,XXL,4,Percent,Mens US Retail JOGGERS EXT,MSB,4%
FAHO25,MNUSRTJOGGERS EXT,,XXS,0,Percent,Mens US Retail JOGGERS EXT,MSB,0%
FAHO25,MNUSRTLS BD TOPS,,3XL,0,Percent,Mens US Retail LS BD Tops,MST,0%
FAHO25,MNUSRTLS BD TOPS,,L,38,Percent,Mens US Retail LS BD Tops,MST,38%
FAHO25,MNUSRTLS BD TOPS,,M,29,Percent,Mens US Retail LS BD Tops,MST,29%
FAHO25,MNUSRTLS BD TOPS,,S,8,Percent,Mens US Retail LS BD Tops,MST,8%
FAHO25,MNUSRTLS BD TOPS,,XL,20,Percent,Mens US Retail LS BD Tops,MST,20%
FAHO25,MNUSRTLS BD TOPS,,XS,0,Percent,Mens US Retail LS BD Tops,MST,0%
FAHO25,MNUSRTLS BD TOPS,,XXL,5,Percent,Mens US Retail LS BD Tops,MST,5%
FAHO25,MNUSRTLS BD TOPS,,XXS,0,Percent,Mens US Retail LS BD Tops,MST,0%
FAHO25,MNUSRTLS TOPS,,3XL,0,Percent,Mens US Retail LS TOPS,MST,0%
FAHO25,MNUSRTLS TOPS,,L,37,Percent,Mens US Retail LS TOPS,MST,37%
FAHO25,MNUSRTLS TOPS,,M,32,Percent,Mens US Retail LS TOPS,MST,32%
FAHO25,MNUSRTLS TOPS,,S,10,Percent,Mens US Retail LS TOPS,MST,10%
FAHO25,MNUSRTLS TOPS,,XL,17,Percent,Mens US Retail LS TOPS,MST,17%
FAHO25,MNUSRTLS TOPS,,XS,0,Percent,Mens US Retail LS TOPS,MST,0%
FAHO25,MNUSRTLS TOPS,,XXL,4,Percent,Mens US Retail LS TOPS,MST,4%
FAHO25,MNUSRTLS TOPS,,XXS,0,Percent,Mens US Retail LS TOPS,MST,0%
FAHO25,MNUSRTPRINTABLES S-XXL,,3XL,0,Percent,Mens US Retail Printables S-XXL,MST,0%
FAHO25,MNUSRTPRINTABLES S-XXL,,L,35,Percent,Mens US Retail Printables S-XXL,MST,35%
FAHO25,MNUSRTPRINTABLES S-XXL,,M,31,Percent,Mens US Retail Printables S-XXL,MST,31%
FAHO25,MNUSRTPRINTABLES S-XXL,,S,11,Percent,Mens US Retail Printables S-XXL,MST,11%
FAHO25,MNUSRTPRINTABLES S-XXL,,XL,18,Percent,Mens US Retail Printables S-XXL,MST,18%
FAHO25,MNUSRTPRINTABLES S-XXL,,XS,0,Percent,Mens US Retail Printables S-XXL,MST,0%
FAHO25,MNUSRTPRINTABLES S-XXL,,XXL,5,Percent,Mens US Retail Printables S-XXL,MST,5%
FAHO25,MNUSRTPRINTABLES S-XXL,,XXS,0,Percent,Mens US Retail Printables S-XXL,MST,0%
FAHO25,MNUSRTSHORTS EXT,,L,34,Percent,Mens US Retail SHORTS EXT,MSB,34%
FAHO25,MNUSRTSHORTS EXT,,M,34,Percent,Mens US Retail SHORTS EXT,MSB,34%
FAHO25,MNUSRTSHORTS EXT,,S,10,Percent,Mens US Retail SHORTS EXT,MSB,10%
FAHO25,MNUSRTSHORTS EXT,,XL,15,Percent,Mens US Retail SHORTS EXT,MSB,15%
FAHO25,MNUSRTSHORTS EXT,,XS,3,Percent,Mens US Retail SHORTS EXT,MSB,3%
FAHO25,MNUSRTSHORTS EXT,,XXL,4,Percent,Mens US Retail SHORTS EXT,MSB,4%
FAHO25,MNUSRTSHORTS EXT,,XXS,0,Percent,Mens US Retail SHORTS EXT,MSB,0%
FAHO25,MNUSRTSS SS BD,,3XL,0,Percent,Mens US Retail SS TOPS,MST,0%
FAHO25,MNUSRTSS SS BD,,L,38,Percent,Mens US Retail SS TOPS,MST,38%
FAHO25,MNUSRTSS SS BD,,M,27,Percent,Mens US Retail SS TOPS,MST,27%
FAHO25,MNUSRTSS SS BD,,S,7,Percent,Mens US Retail SS TOPS,MST,7%
FAHO25,MNUSRTSS SS BD,,XL,23,Percent,Mens US Retail SS TOPS,MST,23%
FAHO25,MNUSRTSS SS BD,,XS,0,Percent,Mens US Retail SS TOPS,MST,0%
FAHO25,MNUSRTSS SS BD,,XXL,5,Percent,Mens US Retail SS TOPS,MST,5%
FAHO25,MNUSRTSS SS BD,,XXS,0,Percent,Mens US Retail SS TOPS,MST,0%
FAHO25,MNUSRTSS TOPS,,3XL,0,Percent,Mens US Retail SS TOPS,MST,0%
FAHO25,MNUSRTSS TOPS,,L,36,Percent,Mens US Retail SS TOPS,MST,36%
FAHO25,MNUSRTSS TOPS,,M,30,Percent,Mens US Retail SS TOPS,MST,30%
FAHO25,MNUSRTSS TOPS,,S,9,Percent,Mens US Retail SS TOPS,MST,9%
FAHO25,MNUSRTSS TOPS,,XL,20,Percent,Mens US Retail SS TOPS,MST,20%
FAHO25,MNUSRTSS TOPS,,XS,0,Percent,Mens US Retail SS TOPS,MST,0%
FAHO25,MNUSRTSS TOPS,,XXL,5,Percent,Mens US Retail SS TOPS,MST,5%
FAHO25,MNUSRTSS TOPS,,XXS,0,Percent,Mens US Retail SS TOPS,MST,0%
FAHO25,MNUSRTSS TOPS EXT SP24,,3XL,1,Percent,Mens US Retail SS TOPS EXTENDED SP24,MST,1%
FAHO25,MNUSRTSS TOPS EXT SP24,,L,35,Percent,Mens US Retail SS TOPS EXTENDED SP24,MST,35%
FAHO25,MNUSRTSS TOPS EXT SP24,,M,29,Percent,Mens US Retail SS TOPS EXTENDED SP24,MST,29%
FAHO25,MNUSRTSS TOPS EXT SP24,,S,8,Percent,Mens US Retail SS TOPS EXTENDED SP24,MST,8%
FAHO25,MNUSRTSS TOPS EXT SP24,,XL,19,Percent,Mens US Retail SS TOPS EXTENDED SP24,MST,19%
FAHO25,MNUSRTSS TOPS EXT SP24,,XS,3,Percent,Mens US Retail SS TOPS EXTENDED SP24,MST,3%
FAHO25,MNUSRTSS TOPS EXT SP24,,XXL,5,Percent,Mens US Retail SS TOPS EXTENDED SP24,MST,5%
FAHO25,MNUSRTSS TOPS EXT SP24,,XXS,0,Percent,Mens US Retail SS TOPS EXTENDED SP24,MST,0%
FAHO25,MNUSRTTANKS,,3XL,0,Percent,Mens US Retail TANKS,MST,0%
FAHO25,MNUSRTTANKS,,L,36,Percent,Mens US Retail TANKS,MST,36%
FAHO25,MNUSRTTANKS,,M,31,Percent,Mens US Retail TANKS,MST,31%
FAHO25,MNUSRTTANKS,,S,17,Percent,Mens US Retail TANKS,MST,17%
FAHO25,MNUSRTTANKS,,XL,13,Percent,Mens US Retail TANKS,MST,13%
FAHO25,MNUSRTTANKS,,XS,0,Percent,Mens US Retail TANKS,MST,0%
FAHO25,MNUSRTTANKS,,XXL,3,Percent,Mens US Retail TANKS,MST,3%
FAHO25,MNUSRTTANKS,,XXS,0,Percent,Mens US Retail TANKS,MST,0%
FAHO25,MNUSRTVESTS,,3XL,0,Percent,Mens US Retail VESTS,MST,0%
FAHO25,MNUSRTVESTS,,L,36,Percent,Mens US Retail VESTS,MST,36%
FAHO25,MNUSRTVESTS,,M,28,Percent,Mens US Retail VESTS,MST,28%
FAHO25,MNUSRTVESTS,,S,8,Percent,Mens US Retail VESTS,MST,8%
FAHO25,MNUSRTVESTS,,XL,21,Percent,Mens US Retail VESTS,MST,21%
FAHO25,MNUSRTVESTS,,XS,0,Percent,Mens US Retail VESTS,MST,0%
FAHO25,MNUSRTVESTS,,XXL,7,Percent,Mens US Retail VESTS,MST,7%
FAHO25,MNUSRTVESTS,,XXS,0,Percent,Mens US Retail VESTS,MST,0%
FAHO25,USDTCMISCAXS,,ONS,100,Percent,US Direct Misc. Axs,ONS,100%
FAHO25,USEC GLOVES2,,L/XL,40,Percent,US Ecomm Gloves,UDG,40%
FAHO25,USEC GLOVES2,,S/M,60,Percent,US Ecomm Gloves,UDG,60%
FAHO25,USEC GLOVES2,,XS,0,Percent,US Ecomm Gloves,UDG,0%
FAHO25,USEC ROBES,,L/XL,58,Percent,US Ecomm Robes,MDB,58%
FAHO25,USEC ROBES,,S/M,42,Percent,US Ecomm Robes,MDB,42%
FAHO25,USEC ROBES,,XS,0,Percent,US Ecomm Robes,MDB,0%
FAHO25,USEC Runner Belt,,L/XL,34,Percent,US Ecomm Runner Belt,MDB,34%
FAHO25,USEC Runner Belt,,S/M,66,Percent,US Ecomm Runner Belt,MDB,66%
FAHO25,USEC Runner Belt,,XS,0,Percent,US Ecomm Runner Belt,MDB,0%
FAHO25,USECSOCKNO Show,,L,41,Percent,US Ecom Socks No Show,USS,41%
FAHO25,USECSOCKNO Show,,M,39,Percent,US Ecom Socks No Show,USS,39%
FAHO25,USECSOCKNO Show,,S,20,Percent,US Ecom Socks No Show,USS,20%
FAHO25,USECSOCKS,,L,49,Percent,US Ecom Socks Ankle,USS,49%
FAHO25,USECSOCKS,,M,35,Percent,US Ecom Socks Ankle,USS,35%
FAHO25,USECSOCKS,,S,16,Percent,US Ecom Socks Ankle,USS,16%
FAHO25,USECSOCKSCREW,,L,45,Percent,US Ecom Socks Crew,USS,45%
FAHO25,USECSOCKSCREW,,M,34,Percent,US Ecom Socks Crew,USS,34%
FAHO25,USECSOCKSCREW,,S,21,Percent,US Ecom Socks Crew,USS,21%
FAHO25,USRT ROBES,,L/XL,55,Percent,US Retail Robes,MDB,55%
FAHO25,USRT ROBES,,S/M,45,Percent,US Retail Robes,MDB,45%
FAHO25,USRT ROBES,,XS,0,Percent,US Retail Robes,MDB,0%
FAHO25,USRT RUNNER BELT,,L/XL,30,Percent,US Retail Robes,MDB,30%
FAHO25,USRT RUNNER BELT,,S/M,70,Percent,US Retail Robes,MDB,70%
